content_id,tmdb_id,title,content_type,genres,primary_genre,release_date,vote_average,vote_count,popularity,original_language,overview,runtime_minutes
TMDB_M_1500099,1500099,Versa,movie,Animation|Family|Drama|Fantasy,Animation,2025-04-15,7.673,26,13.7364,en,"A young couple looking to start a family who experience emotions—from grief and loss to ultimate joy—as they embark on an ethereal, abstract, and imaginative cosmic dance of life.",96
TMDB_M_335983,335983,Venom,movie,Science Fiction|Action,Science Fiction,2018-09-28,6.826,17121,13.962,en,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound p",161
TMDB_M_152742,152742,The Best Offer,movie,Drama|Romance|Crime,Drama,2013-01-01,7.805,3030,12.2826,it,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships",113
TMDB_M_1064213,1064213,Anora,movie,Drama|Comedy|Romance,Drama,2024-10-14,7.1,3074,14.3936,en,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his p",100
TMDB_M_273481,273481,Sicario,movie,Action|Crime|Thriller,Action,2015-09-17,7.417,9449,14.155,en,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,174
TMDB_M_207,207,Dead Poets Society,movie,Drama,Drama,1989-06-02,8.3,12448,14.256,en,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of ",136
TMDB_M_598,598,City of God,movie,Drama|Crime,Drama,2002-08-30,8.429,8094,14.7984,pt,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighbo",150
TMDB_M_646385,646385,Scream,movie,Horror|Mystery,Horror,2022-01-12,6.689,3811,13.793,en,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from t",170
TMDB_M_941109,941109,Play Dirty,movie,Crime|Action|Thriller,Crime,2025-09-30,6.566,599,13.7213,en,"Expert thief Parker gets a shot at a major heist, but to pull it off he and his team must outsmart a South American dictator, the New York mob, and the world's richest man.",134
TMDB_M_1327862,1327862,Regretting You,movie,Romance|Drama,Romance,2025-10-22,6.983,348,14.0152,en,"Morgan Grant and her daughter Clara explore what's left behind after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover each o",151
TMDB_M_311,311,Once Upon a Time in America,movie,Drama|Crime,Drama,1984-05-23,8.384,5969,13.2937,en,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",81
TMDB_M_809,809,Shrek 2,movie,Animation|Family|Comedy|Fantasy|Romance,Animation,2004-05-19,7.31,13324,14.0521,en,"Happily ever after never seemed so far far away when a trip to meet the in-laws turns into a hilariously twisted adventure for Shrek and Fiona. With the help of his faithful Donkey, Shrek takes on a p",94
TMDB_M_1359,1359,American Psycho,movie,Thriller|Drama|Crime,Thriller,2000-04-13,7.4,12149,12.4582,en,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",89
TMDB_M_601,601,E.T. the Extra-Terrestrial,movie,Science Fiction|Adventure|Family|Fantasy,Science Fiction,1982-06-11,7.512,11908,13.6426,en,"An alien is left behind on Earth and saved by the 10-year-old Elliott who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliott, his brother, and his litt",168
TMDB_M_1019420,1019420,Irish Wish,movie,Romance|Comedy|Fantasy,Romance,2024-03-14,6.136,512,33.2212,en,Maddie's dream guy is days away from marrying her best friend when a wish for true love made on an ancient stone in Ireland magically alters her fate.,99
TMDB_M_423,423,The Pianist,movie,Drama|War,Drama,2002-09-17,8.376,10034,13.121,en,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; ",149
TMDB_M_860410,860410,Asebamu Akahadaka Tsuma,movie,,Unknown,2017-01-01,10.0,1,13.4834,zh,"One day in midsummer, Uchida, a contractor, visits Sawako's house to check the air conditioner. Seeing Uchida's wide chest muscles tanned with her moderate chocolate color, her married woman Sawako fe",84
TMDB_M_103,103,Taxi Driver,movie,Crime|Drama,Crime,1976-02-09,8.128,13311,13.943,en,"Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the f",127
TMDB_M_1120911,1120911,Saturday Night,movie,Comedy|Drama,Comedy,2024-09-27,6.673,344,13.8238,en,"At 11:30pm on October 11, 1975, a ferocious troupe of young comedians and writers changed television forever. This is the story of what happened behind the scenes in the 90 minutes leading up to the f",154
TMDB_M_346,346,Seven Samurai,movie,Action|Drama,Action,1954-04-26,8.452,4171,17.3311,ja,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend ",150
TMDB_M_273477,273477,Scouts Guide to the Zombie Apocalypse,movie,Comedy|Horror,Comedy,2015-10-23,6.57,2102,10.8248,en,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll f",98
TMDB_M_607,607,Men in Black,movie,Action|Adventure|Comedy|Science Fiction,Action,1997-07-02,7.219,14711,13.2957,en,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. ",135
TMDB_M_953,953,Madagascar,movie,Animation|Adventure|Comedy|Family,Animation,2005-05-25,6.922,11629,13.8746,en,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.,96
TMDB_M_635302,635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,movie,Animation|Action|Fantasy,Animation,2020-10-16,8.199,4445,13.3348,ja,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on",85
TMDB_M_329865,329865,Arrival,movie,Drama|Science Fiction|Mystery,Drama,2016-11-10,7.624,19167,14.0164,en,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",119
TMDB_M_383498,383498,Deadpool 2,movie,Action|Comedy|Adventure,Action,2018-05-15,7.49,19080,13.35,en,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,126
TMDB_M_1422,1422,The Departed,movie,Drama|Thriller|Crime,Drama,2006-10-04,8.16,16043,12.8403,en,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the",85
TMDB_M_333339,333339,Ready Player One,movie,Adventure|Action|Science Fiction,Adventure,2018-03-28,7.585,16745,13.88,en,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",125
TMDB_M_630,630,The Wizard of Oz,movie,Adventure|Fantasy|Family,Adventure,1939-08-15,7.6,6063,12.5375,en,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the",106
TMDB_M_10191,10191,How to Train Your Dragon,movie,Fantasy|Adventure|Animation|Family,Fantasy,2010-03-18,7.857,14243,13.1545,en,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, h",167
TMDB_M_374720,374720,Dunkirk,movie,War|Action|Drama,War,2017-07-19,7.45,17448,13.8638,en,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between M",111
TMDB_M_82690,82690,Wreck-It Ralph,movie,Family|Animation|Comedy|Adventure,Family,2012-11-01,7.355,12992,14.9142,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a ",165
TMDB_M_1326106,1326106,Kaiju No. 8: Mission Recon,movie,Animation|Action|Science Fiction,Animation,2025-03-28,7.965,86,13.6807,ja,"In a Kaiju-filled Japan, Kafka Hibino works in monster disposal. After reuniting with his childhood friend Mina Ashiro, a rising star in the anti-Kaiju Defense Force, he decides to pursue his abandone",93
TMDB_T_76479,76479,The Boys,tv_show,Sci-Fi & Fantasy|Action & Adventure,Sci-Fi & Fantasy,2019-07-25,8.4,11817,802.7863,en,A group of vigilantes known informally as “The Boys” set out to take down corrupt superheroes with no more than blue-collar grit and a willingness to fight dirty.,47
TMDB_T_1416,1416,Grey's Anatomy,tv_show,Drama,Drama,2005-03-27,8.2,10828,378.5362,en,Follows the personal and professional lives of a group of doctors at Seattle's Grey Sloan Memorial Hospital.,60
TMDB_T_456,456,The Simpsons,tv_show,Family|Animation|Comedy,Family,1989-12-17,8.0,10665,342.7539,en,"Set in Springfield, the average American town, the show focuses on the antics and everyday adventures of the Simpson family; Homer, Marge, Bart, Lisa and Maggie, as well as a virtual cast of thousands",51
TMDB_T_8962,8962,3000 Leagues in Search of Mother,tv_show,Animation|Action & Adventure|Drama|Family,Animation,1976-01-04,7.7,145,328.9304,ja,"Italy is in a deep depression, so to support her family, Marco's  mother goes to Argentina to work as a domestic. But after she writes to  her family that she is sick, her letters stop coming. So Marc",34
TMDB_T_1622,1622,Supernatural,tv_show,Drama|Mystery|Sci-Fi & Fantasy,Drama,2005-09-13,8.3,8314,322.8782,en,"When they were boys, Sam and Dean Winchester lost their mother to a mysterious and demonic supernatural force. Subsequently, their father raised them to be soldiers. He taught them about the paranorma",40
TMDB_T_79744,79744,The Rookie,tv_show,Crime|Drama|Comedy,Crime,2018-10-16,8.537,3094,305.7118,en,"Starting over isn't easy, especially for small-town guy John Nolan who, after a life-altering incident, is pursuing his dream of being an LAPD officer. As the force's oldest rookie, he's met with skep",35
TMDB_T_2734,2734,Law & Order: Special Victims Unit,tv_show,Crime|Drama|Mystery,Crime,1999-09-20,7.939,4152,287.2322,en,"In the criminal justice system, sexually-based offenses are considered especially heinous. In New York City, the dedicated detectives who investigate these vicious felonies are members of an elite squ",36
TMDB_T_4614,4614,NCIS,tv_show,Crime|Drama|Action & Adventure,Crime,2003-09-23,7.6,2479,280.278,en,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has any connection to Navy and Marine Corps personnel, regardless of rank or position",51
TMDB_T_19530,19530,Pili,tv_show,Action & Adventure|Drama,Action & Adventure,1988-06-01,6.9,7,273.9672,zh,"Pili is a puppet show from Taiwan. It is made by Pili International Multimedia. The TV series started in 1985, and it still continues today. It is one of the most popular TV shows in Taiwan. Pili pupp",26
TMDB_T_2224,2224,The Daily Show,tv_show,News|Comedy,News,1996-07-22,6.413,626,264.0604,en,"The World's Fakest News Team tackle the biggest stories in news, politics and pop culture.",36
TMDB_T_1408,1408,House,tv_show,Drama,Drama,2004-11-16,8.568,7468,262.7495,en,"Dr. Gregory House, a drug-addicted, unconventional, misanthropic medical genius, leads a team of diagnosticians at the fictional Princeton–Plainsboro Teaching Hospital in New Jersey.",46
TMDB_T_127529,127529,Bloodhounds,tv_show,Drama|Action & Adventure|Crime,Drama,2023-06-09,8.333,547,260.325,ko,"Faced with ruthless foes with a violent thirst, two young boxers band together — risking life and limb to bring justice and protect their loved ones.",51
TMDB_T_1434,1434,Family Guy,tv_show,Animation|Comedy,Animation,1999-01-31,7.395,4879,242.7641,en,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a ",40
